,IOC,Type,VT Malicious,VT Suspicious,Total Engines,Severity %,Microsoft Detection,OTX Pulses,In CIRCL Dataset,Country,State,City,Latitude,Longitude
194,auburndirect.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
195,nauticus.org,domain,2,0,94,2.13,undetected,1,No,,,,0,0
196,klasse.com.es,domain,2,0,94,2.13,undetected,1,No,,,,0,0
197,medi-sharee.fly.storage.tigris.dev,domain,3,2,94,3.19,undetected,0,No,,,,0,0
198,majesticvalleyarena.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
199,cwbchicago.com,domain,1,0,94,1.06,undetected,1,No,,,,0,0
200,lajaunies.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
201,canadamotoguide.com,domain,6,1,94,6.38,undetected,3,No,,,,0,0
202,loyalcompany.net,domain,17,1,94,18.09,undetected,15,No,,,,0,0
203,progressiveptgreenvalley.com,domain,10,0,94,10.64,undetected,2,No,,,,0,0
204,bflometrocu.org,domain,2,0,94,2.13,undetected,1,No,,,,0,0
205,victra.com,domain,1,0,94,1.06,undetected,1,No,,,,0,0
206,binnance-us.com,domain,6,2,94,6.38,undetected,1,No,,,,0,0
207,palaceskateboards.com,domain,1,0,94,1.06,undetected,0,No,,,,0,0
208,techexpert.tips,domain,1,0,94,1.06,undetected,1,No,,,,0,0
209,westportjournal.com,domain,1,0,94,1.06,undetected,1,No,,,,0,0
210,media-aandeel.fly.storage.tigris.dev,domain,3,2,94,3.19,undetected,0,No,,,,0,0
211,menswellnesscenters.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
212,code.activestate.com,domain,1,0,94,1.06,undetected,0,No,,,,0,0
213,nephrologysyracuse.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
214,macosxappstore.com,domain,22,0,94,23.4,undetected,6,No,,,,0,0
215,members.porterandcompanyresearch.com,domain,2,0,94,2.13,undetected,0,No,,,,0,0
216,cloudflares.mooo.com,domain,1,0,94,1.06,undetected,0,No,,,,0,0
217,wildwestguns.com,domain,4,1,94,4.26,undetected,3,No,,,,0,0
218,mentalquiz.org,domain,2,2,94,2.13,undetected,1,No,,,,0,0
219,bad-guest-reviewsid77182.com,domain,6,1,94,6.38,undetected,1,No,,,,0,0
220,ia-robotics.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
221,alperlersocks.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
222,invisionproperty.com.au,domain,2,0,94,2.13,undetected,1,No,,,,0,0
223,monar.s3.pl-waw.scw.cloud,domain,10,1,94,10.64,undetected,0,No,,,,0,0
224,topcasestudy.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
225,partage-de-medias.fly.storage.tigris.dev,file,0,0,0,0,undetected,0,No,,,,0,0
226,apposx.com,domain,20,0,94,21.28,undetected,4,No,,,,0,0
227,olivedell.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
228,roaminghere.fly.storage.tigris.dev,domain,3,1,94,3.19,undetected,0,No,,,,0,0
229,jimersonfirm.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
230,sextb.net,domain,1,0,94,1.06,undetected,5,No,,,,0,0
231,candlyplagium.com,domain,7,0,94,7.45,undetected,1,No,,,,0,0
232,manhwatoon.me,domain,14,1,94,14.89,undetected,3,No,,,,0,0
233,redosier.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
234,especialidadesguardiacivil.es,domain,4,2,94,4.26,undetected,1,No,,,,0,0
235,appmacosx.com,domain,22,0,94,23.4,undetected,6,No,,,,0,0
236,aasiwins.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
237,reviwesguestneed.com,domain,5,3,94,5.32,undetected,1,No,,,,0,0
238,vivavibe.net,domain,5,1,94,5.32,undetected,1,No,,,,0,0
239,yellowbrick.co,domain,1,0,94,1.06,undetected,1,No,,,,0,0
240,caymanexplorer.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
241,putneydentalcare.com.au,domain,2,0,94,2.13,undetected,1,No,,,,0,0
242,datastream-dist.s3.pl-waw.scw.cloud,domain,11,1,94,11.7,undetected,0,No,,,,0,0
243,appmacintosh.com,domain,17,2,94,18.09,undetected,5,No,,,,0,0
244,hereadstruth.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
245,dreamlandpublications.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
246,urbanministries.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
247,crescentdental.ca,domain,2,0,94,2.13,undetected,1,No,,,,0,0
248,pcdeputysheriffs.com,domain,3,0,94,3.19,undetected,1,No,,,,0,0
